,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,label
69,-0.2135492,0.32299864,-0.188685,0.1984349,-0.121110074,0.12643844,-0.21294285,-0.031368263,-0.2718725,-0.73566604,0.32316807,-0.44257534,-0.21440884,-0.70793504,0.03751699,-0.34068745,-1.1545268,-0.3747063,0.34723327,0.14535485,0.22089629,-0.092156716,-0.0022736979,0.03922464,0.23306149,0.099810734,0.09769672,-0.1121653,0.10137037,-0.051809397
70,-0.15910494,0.50836027,-0.5960764,0.383443,-0.1823994,0.20591062,-0.30528829,0.09652742,-0.6365199,-1.3118455,0.74657965,-0.77298075,-0.10751796,-1.3391767,0.06954268,-0.41754037,-2.00071,-0.5851959,0.6326942,0.22971387,0.487286,0.07605625,-0.11221637,0.13402367,0.14400986,0.28687954,0.25432757,-0.33246347,-0.01650291,-0.099264696
71,-0.22392194,0.47544178,-0.4470603,0.43093604,-0.1368995,0.2740451,-0.19860429,-0.04203861,-0.42544883,-1.0469872,0.7310019,-0.6183116,-0.26740438,-1.1812508,0.042221505,-0.44531882,-1.7431674,-0.5694665,0.581098,0.13103808,0.31463578,0.03247329,-0.071244866,0.23015505,0.0348131,0.13624997,0.22407809,-0.35723552,0.12297468,-0.10316669
72,0.014890618,0.23776202,-0.22410479,0.2930432,-0.05585074,0.12549885,0.09983749,-0.16857152,-0.19714455,-0.58081436,0.56923765,-0.39391178,-0.22459625,-0.67790014,0.117489405,-0.24541992,-0.76883096,-0.2850313,0.28501552,0.1272313,0.057630148,-0.11194926,0.016311526,0.08373672,-0.01949238,0.07211994,0.100151256,-0.20344941,-0.13774413,-0.1039134
73,-0.465298,0.465374,-0.38368252,0.34151864,-0.21934798,0.11038493,-0.5404897,-0.34331167,-0.55616415,-1.6599936,0.9191745,-0.9107076,-0.36805975,-1.5677167,0.100963965,-0.8786326,-2.47253,-1.036356,0.9456569,0.26950356,0.22098693,0.16243008,-0.05028031,0.21240543,0.011214502,-0.17754649,0.2639464,-0.35891587,0.22683294,0.06067638
74,-0.20177728,0.21957643,-0.3709149,0.5461997,0.044858985,0.31074193,0.07168171,-0.40237132,-0.4047272,-0.94016504,0.40977317,-0.44547194,-0.30262446,-1.1308568,-0.014372988,-0.35046372,-1.0834903,-0.39590228,0.2514036,0.2133986,0.31830692,-0.054014705,-0.17041184,0.21801463,0.09412306,0.019515712,0.08847265,-0.1944813,-0.078493066,-0.26290503
75,-0.038292985,0.23820013,-0.315197,0.2546462,-0.082565986,0.13150874,-0.0812015,-0.11279228,-0.34649035,-0.67234504,0.482287,-0.38497874,-0.2094365,-0.7565026,0.09618151,-0.27625164,-1.1268665,-0.37764943,0.5016591,0.042712282,0.14592774,0.0004378995,-0.052456938,0.09305662,0.08554523,0.03642007,0.12618999,-0.16278939,0.07905183,-0.032964613
76,-0.046259604,0.2403715,-0.17573184,0.24708568,0.0053334553,-0.0136605445,-0.06819595,-0.07143412,-0.3425611,-0.6805716,0.29680434,-0.4209907,-0.23579472,-0.7608966,-0.031785075,-0.31189406,-0.7646695,-0.28693932,0.31684998,0.050429966,0.14472221,0.10227971,-0.12853858,0.04384907,0.032973398,0.101278186,0.09683113,-0.20488355,-0.13585472,-0.12478077
77,-0.020992145,0.20014895,-0.19464815,0.25449973,0.06802667,0.045208186,0.024567679,-0.26936746,-0.14562644,-0.36130506,0.28254533,-0.2160346,-0.13663977,-0.4494522,0.02984974,-0.19897348,-0.48673466,-0.16105144,0.14836611,-0.0065373047,0.113864936,-0.029112216,-0.012970399,0.12618275,-0.030954182,-0.008592179,-0.04055845,-0.08114695,-0.06385806,-0.10908095
78,-0.12830827,0.2591746,-0.3129408,0.294448,-0.112835854,0.1386001,-0.15717237,-0.18483558,-0.29813746,-0.79227936,0.44372964,-0.48783284,-0.17369208,-0.80322367,-0.04524141,-0.3386621,-1.0693294,-0.38770437,0.41336992,0.25696623,0.25888434,-0.003353552,-0.118656896,0.1154941,0.020001769,0.021266777,0.06788909,-0.13313657,-0.014026855,0.014606175
79,-0.30646664,0.3320272,-0.34724072,0.3873666,0.119809285,0.17846695,-0.093247145,-0.34081107,-0.52413785,-1.069533,0.71753085,-0.6505056,-0.3563937,-1.1265103,0.08443672,-0.37410206,-1.5763963,-0.6289865,0.62282246,0.15310112,0.3186498,-0.030937746,-0.09039317,0.16817895,-0.07799048,-0.0067748986,0.25666144,-0.25024307,-0.049222708,-0.10202533
80,-0.25934428,0.41445422,-0.3586542,0.43902034,0.006236831,0.1201799,-0.10289085,-0.38664192,-0.4241344,-1.086815,0.8117769,-0.77878237,-0.37493026,-1.1300961,0.07956077,-0.48678717,-1.800155,-0.67359364,0.52465814,0.23075409,0.17759243,-0.07310663,-0.09329403,0.25030854,-0.06421668,-0.082566485,0.19703065,-0.32283947,-0.030626178,0.024180457
81,-0.043207318,0.20200785,-0.2690697,0.23588137,0.07530621,0.028707085,-0.027969103,-0.25334427,-0.15221907,-0.54429245,0.3673486,-0.3574453,-0.08896402,-0.68322986,0.043641355,-0.27006376,-0.760912,-0.321007,0.23098212,0.116518825,0.0997375,-0.065496504,-0.08039427,0.054796215,-0.032411613,-0.025480654,0.022929762,-0.09241645,0.109332055,-0.11745495
82,-0.066407554,0.23954925,-0.11204599,0.38887137,0.21300492,0.029531872,0.045597557,-0.46074522,-0.2594582,-0.54635406,0.2797013,-0.4345852,-0.41384622,-0.8309298,-0.15455535,-0.18321754,-0.32691878,-0.12919451,-0.091869265,0.11610708,0.11530508,0.03028566,-0.15747374,0.18571793,0.054928906,0.08684529,0.1763974,-0.059471734,-0.29983374,-0.34843576
83,-0.09622233,0.43932498,-0.41466814,0.4351613,0.2104483,0.17237186,-0.032069825,-0.11852795,-0.29676053,-0.61899596,0.74256444,-0.55761397,-0.16427484,-1.0417017,0.06884879,-0.31421927,-1.0631593,-0.2639982,0.34916696,0.065357246,0.29333434,-0.14985053,-0.048504345,0.114913784,-0.1509549,0.15747137,0.0609434,-0.20364273,0.011752147,-0.038249664
84,-0.21893847,0.45640668,-0.47732246,0.39769298,-0.06653534,0.11029049,-0.15061341,-0.20340729,-0.56020314,-1.2307528,0.74043435,-0.85581934,-0.24868633,-1.371529,0.09631464,-0.5727641,-1.9223745,-0.64867157,0.7756886,0.25668898,0.2756849,0.040897444,-0.048279762,0.14999661,0.07264923,0.011519533,0.11827682,-0.2781343,0.20805827,-0.0067973942
85,0.07782041,0.21798967,-0.43861216,0.28724083,0.18312111,0.12130249,-0.008228951,-0.1949957,-0.135632,-0.6169579,0.40523872,-0.27066508,-0.23725455,-0.75491387,-0.13288847,-0.19304186,-0.69492906,-0.063476324,0.31788263,0.13871136,0.22687238,-0.11528777,-0.13867271,0.105426475,0.12802139,-0.08164324,0.014087472,-0.16904575,0.01223894,-0.24307595
86,0.049380925,0.09336284,-0.053262893,0.228207,0.14686985,0.13089688,0.17579204,-0.24014786,-0.055323225,-0.16225605,0.23849817,-0.15523411,-0.16859163,-0.32161307,0.09777616,0.075724,0.010831509,0.12480736,-0.12899393,0.10234266,0.09688843,-0.1077053,-0.0063677877,0.10198717,0.043672964,-0.025798772,0.061762597,-0.0110951625,-0.14326662,-0.086433955
87,-0.109448455,0.37159756,-0.4363299,0.33845732,-0.13477933,0.17294745,-0.1471972,-0.038588796,-0.38124964,-0.8887696,0.65172267,-0.54951537,-0.26614228,-1.0734311,0.07473698,-0.46868724,-1.5529746,-0.56794184,0.5601996,0.12511581,0.2693892,-0.037366852,-0.04447994,0.076717235,0.06799679,0.12079258,0.11618601,-0.20189126,0.154755,-0.076118775
88,-0.12373181,0.26661384,-0.32141322,0.39761364,-0.05913373,0.18810192,-0.06120838,-0.28449604,-0.47326162,-0.91740483,0.502285,-0.43163037,-0.35035753,-0.9857652,0.07607634,-0.45799565,-1.3574475,-0.5050435,0.50861675,0.16317473,0.15328552,-0.011329084,-0.031048957,0.2415457,0.091760196,-0.0307347,0.06550011,-0.27590916,0.009475059,-0.1755907
89,0.05603054,0.11857757,-0.31896502,0.36353904,0.122466445,0.11817319,0.08922916,-0.24268109,-0.106075004,-0.33262947,0.30203253,-0.22480135,-0.16681688,-0.48911288,0.07604499,-0.033623938,-0.09809491,0.10537017,-0.0070167305,0.14108469,0.043397352,-0.09896425,-0.031809777,0.106170096,-0.032838497,-0.08309291,-0.063421324,-0.0883226,-0.21391489,-0.18645126
90,-0.0464389,0.39944938,-0.3021084,0.44696403,0.15120754,0.17395954,0.096894816,-0.1355165,-0.40316746,-0.7909533,0.70264864,-0.5108881,-0.20567542,-1.1463393,0.019644866,-0.23131005,-0.9953382,-0.3871922,0.38093743,0.15728593,0.24444954,-0.1860724,-0.28458896,0.12604378,0.053395562,0.2056859,0.095210895,-0.18583158,-0.06766571,-0.177505
91,-0.15954322,0.41550016,-0.4806419,0.30194396,-0.060261786,0.17765579,-0.10390642,-0.20591849,-0.3841223,-1.0023166,0.54283637,-0.51113784,-0.1629687,-1.1179131,0.0049618282,-0.4225084,-1.5769252,-0.64105415,0.4966358,0.14788924,0.22783904,-0.16837546,-0.084011674,0.16655558,0.097377114,0.13206948,0.088690534,-0.17873229,0.039118983,-0.033953127
92,-0.05832742,0.1462688,-0.21626025,0.22771783,0.06445016,0.03866156,0.097414695,-0.14192042,-0.25526527,-0.43461424,0.29145193,-0.31475356,-0.18286707,-0.52024955,-0.046722416,-0.13729644,-0.48809153,-0.096357726,0.11196635,0.09019465,0.15237169,-0.04344759,-0.15645137,0.16332513,0.076885395,0.06658161,0.046739876,-0.09336846,-0.06293499,-0.12932178
93,-0.29274422,0.739195,-0.63127345,0.6044291,-0.11010549,0.28573114,-0.21864708,0.05581807,-0.7514206,-1.4532641,1.0697783,-0.9591907,-0.26965374,-1.2399113,0.01721497,-0.5936829,-2.1398911,-0.724166,0.9137242,0.07376108,0.4556799,0.22389457,-0.026730523,0.11195917,0.1086115,0.26893336,0.14332375,-0.43252572,0.06718494,-0.20526823
94,-0.11722994,0.2710322,-0.25020596,0.34599036,0.040044494,0.071686976,-0.20120294,-0.32273686,-0.44197664,-0.95230514,0.49657753,-0.6523309,-0.33881804,-0.9986085,0.093888104,-0.4822678,-1.332942,-0.4284757,0.43016493,0.03869636,0.24756554,0.024095498,-0.098547734,0.17398435,0.055121362,0.031103779,0.12815297,-0.2621872,-0.07631811,-0.01532727
95,-0.13156481,0.5298432,-0.5565057,0.38034734,-0.04576552,0.12734726,-0.25887844,-0.021799363,-0.543252,-1.1162797,0.6627579,-0.74768454,-0.24929014,-1.2254593,0.04132553,-0.5303059,-1.9401313,-0.6219289,0.6049915,-0.016493654,0.2086827,0.087814905,-0.20755577,0.11307314,-0.03090094,0.101741076,0.104298696,-0.33870056,0.14891014,0.0011465112
96,-0.09272694,0.23249885,-0.20793438,0.22612105,0.023992166,0.10233333,-0.03966494,-0.1217714,-0.15911102,-0.58754927,0.3337965,-0.33888623,-0.19543046,-0.60820764,-0.0777179,-0.17583358,-0.6788004,-0.14601287,0.13031635,0.1160283,0.16076098,-0.06946262,-0.08691917,0.087367825,0.045715626,0.090492964,0.08156985,-0.08119076,-0.0840725,0.0028553838
97,-0.10357875,0.32757023,-0.36468577,0.27079058,0.10282282,0.22627687,-0.0021855745,-0.22209561,-0.20537855,-0.6608309,0.57451284,-0.4497984,-0.24627367,-0.68863964,-0.03930228,-0.31119114,-0.9539376,-0.2820437,0.2600693,0.064238995,0.12100044,-0.023886293,0.003682665,0.049919304,0.045516036,0.13485122,0.006489143,-0.16310453,-0.05622324,-0.21040648
98,0.039374582,0.0838394,-0.15040249,0.25840104,0.110326506,0.0063150954,0.07389749,-0.23593444,-0.05163732,-0.4047985,0.2628466,-0.20802929,-0.19895655,-0.54794806,0.037057083,-0.16706398,-0.40357268,-0.11999845,0.03770013,0.18514375,0.039653234,-0.17781232,-0.09198147,0.15973292,0.019052852,-0.01585994,0.05640739,-0.09916194,-0.06974529,-0.16073647
99,0.09851811,0.08605085,-0.30474046,0.5001176,0.6337391,-0.071236424,0.40919665,-0.567716,0.0065520117,-0.040458772,0.30794677,-0.069241084,-0.22479984,-0.66556966,0.14589974,0.44847402,1.3893006,0.72305053,-0.7474415,0.3751148,0.17515168,-0.37232897,-0.177487,0.17536081,-0.07196879,-0.32659614,-0.20257054,0.066480234,-0.39477983,-0.5261299
100,0.019784313,0.24584194,-0.1442251,0.2670432,0.23952092,0.12303347,0.15134217,-0.33929974,-0.09761423,-0.3093487,0.27686673,-0.21509866,-0.19932976,-0.5453757,-0.0014391221,-0.017277049,-0.07398327,0.084019534,0.021212911,0.11298629,0.1474654,-0.10607049,-0.06747112,0.083991274,-0.031958163,0.03917942,-0.007011257,-0.062262733,-0.17430505,-0.22450487
101,-0.21115808,0.35670272,-0.41154015,0.34352303,-0.026295887,0.11590455,-0.16120677,-0.2008481,-0.3823843,-0.9808439,0.7189324,-0.63685304,-0.29998627,-1.0704087,0.056554813,-0.47253403,-1.6044606,-0.5990064,0.5272925,0.05432282,0.24800746,-0.06795767,-0.03861569,0.23307711,0.015564851,0.043564994,0.23082215,-0.26479852,0.037940413,-0.029356342
102,-0.23776773,0.7052355,-0.5154022,0.6631689,-0.10406574,0.2918909,-0.34530213,-0.03201172,-0.6767537,-1.6394666,1.0855099,-0.9122181,-0.2797295,-1.8425423,0.09028812,-0.76207894,-2.6918118,-0.8561649,1.1558231,0.23708414,0.40398023,0.046777837,-0.023106173,0.18733796,0.09414274,0.19592917,0.13084345,-0.47788066,0.11826035,-0.07308515
103,-0.05558371,0.13421614,-0.105255134,0.30676365,0.036793508,-0.016374895,0.07614974,-0.30665737,-0.29176366,-0.59132284,0.31095752,-0.2588957,-0.21049406,-0.76509684,0.14733085,-0.18568693,-0.42262727,-0.26018095,0.17013766,0.16080874,0.13086668,0.03810107,-0.1450976,-0.024768295,0.012918882,-0.028225953,0.08548705,-0.1161074,-0.15720776,-0.13624515
104,-0.10072154,0.15350504,-0.12795685,0.21301632,0.095878206,0.00858864,0.010206795,-0.17501625,-0.11584357,-0.37922943,0.21821283,-0.3103915,-0.2029524,-0.44887182,-0.0005596072,-0.12176605,-0.45125264,-0.099611305,0.16866332,0.044069115,0.117950335,-0.053019993,-0.07457122,0.06215471,0.10533618,-0.03399133,0.14289798,-0.070117705,-0.041081294,-0.14794798
105,0.09281994,0.34531277,-0.42432436,0.42468795,0.022848627,0.103637986,0.025684457,-0.26354253,-0.18045218,-0.623466,0.503416,-0.42978922,-0.3131976,-0.8571704,0.051432688,-0.36950603,-0.89342695,-0.25103942,0.44374415,0.08886597,0.1938896,0.0043437714,0.02937185,0.133305,-0.040714443,0.069676846,-0.035718013,-0.22087696,-0.039374586,-0.15549025
106,-0.07705917,0.5326575,-0.61224645,0.55665874,-0.04456346,0.20624319,-0.117876396,-0.12665175,-0.5028112,-1.1644512,0.7639991,-0.7130259,-0.31648606,-1.3633517,0.08687629,-0.4795704,-1.6555384,-0.5687329,0.7029235,0.12008283,0.35046107,0.065723374,-0.10572588,0.030003136,-0.00040804595,0.15372063,0.1426722,-0.3265359,0.042547088,-0.10436458
107,-0.023904815,0.21407767,-0.34988222,0.2815534,0.23099765,0.07851347,-0.038518675,-0.28797728,-0.30172327,-0.531885,0.39548367,-0.4157329,-0.15090479,-0.6313609,0.062103327,-0.22873646,-0.69292617,-0.24241853,0.23935603,0.16269624,0.08373577,-0.13978069,-0.13788594,0.11063585,0.038444027,-0.004662875,-0.04943164,-0.1867272,0.045805816,-0.11898817
108,0.091891915,0.09343627,-0.17460933,0.34041077,0.27082348,0.019879151,0.3659558,-0.4047315,0.028894017,-0.27178496,0.16571088,-0.08655056,-0.36851186,-0.5893902,0.058155674,0.129786,0.29141712,0.33471796,-0.268201,0.30897787,0.33732292,-0.26031202,-0.017403346,0.15989225,0.06536514,-0.30347836,0.12621216,0.0118026165,-0.29338482,-0.339684
109,-0.12840985,0.29742414,-0.3737451,0.35511184,-0.15607527,0.32518044,-0.11335796,-0.3395598,-0.20301278,-1.2032224,0.66015613,-0.48840111,-0.5345311,-1.0555727,0.053572092,-0.46774992,-1.6745545,-0.5181438,0.25565696,0.3814054,0.26259208,-0.14394692,-0.0063963276,0.24320072,0.042930532,-0.05119263,0.1933346,-0.16739845,0.19407916,-0.0039458117
110,-0.07995946,0.23891048,-0.2535924,0.35552853,0.097295515,0.09741122,0.07713566,-0.29604328,-0.23644505,-0.6573601,0.6026931,-0.42050803,-0.18485107,-0.7704075,-0.025478764,-0.24829547,-0.8937524,-0.32646972,0.2195366,0.16640092,0.12106161,-0.15335199,-0.014495743,0.015600061,-0.07823891,-0.05800646,0.09766562,-0.09000126,-0.057814274,-0.08772978
111,-0.28263134,0.5203033,-0.712764,0.58621895,-0.16795635,0.14035602,-0.30840674,-0.17465356,-0.82836765,-1.6248721,0.9808636,-1.0191336,-0.45111826,-1.7059734,0.044500653,-0.9311753,-2.4128776,-0.89656425,0.91285664,0.16580626,0.37861124,0.09227317,-0.2389487,0.26826054,-0.02024012,0.2304541,0.27830335,-0.50075054,-0.1835472,-0.10888825
112,-0.16195278,0.5972573,-0.39177984,0.20940219,0.07433211,0.10686473,-0.19386365,-0.039971534,-0.3859463,-1.0126342,0.43506733,-0.7241389,-0.51378125,-1.0591573,0.007479998,-0.33000213,-1.4382739,-0.4312841,0.53409094,0.15482624,0.22909647,0.04183178,-0.10112962,0.058873266,0.02634259,0.08007258,0.22263388,-0.2203831,0.117616676,-0.04403981
113,0.09110416,0.14794253,-0.11883288,0.21228792,0.23873499,0.030309541,0.26608878,-0.25644958,-0.16423325,-0.3114371,0.39205575,-0.27689022,-0.22819117,-0.584606,0.057125833,-0.073345,-0.2388644,-0.07032916,0.03250197,0.04069429,0.18343768,-0.1132036,-0.07182993,0.09627508,0.016213302,-0.06525193,-0.0048687663,-0.10166183,-0.11832852,-0.15105464
114,-0.043847468,0.3740263,-0.40147573,0.23671049,0.059342917,0.018497532,-0.05116415,-0.17231205,-0.34289673,-0.76084054,0.47600892,-0.4294177,-0.23412058,-0.8230528,0.07217525,-0.18863927,-1.2434675,-0.2507413,0.56213206,-0.03374349,0.046291493,0.08220162,-0.10360362,0.084238075,0.023508802,0.0016401298,0.13548906,-0.23959157,0.08377391,0.036772385
115,-0.12278519,0.29616207,-0.36938378,0.30260134,-0.0061314865,0.107012786,-0.15092523,-0.16062829,-0.32795537,-0.62654483,0.47469118,-0.38696223,-0.06848952,-0.6250435,0.02009769,-0.2643296,-1.0160267,-0.2987892,0.40823588,0.08281062,0.12495342,-0.052806057,-0.03136957,0.0729052,-0.03587503,0.020843413,0.15078343,-0.17417547,-0.056083508,-0.023179702
116,-0.03539622,0.091037065,-0.1200285,0.35758862,0.09743991,0.020069612,0.06388232,-0.3255776,-0.23854731,-0.59792936,0.3034901,-0.3587696,-0.2331563,-0.69103307,0.06912237,-0.27860484,-0.7108173,-0.21929201,0.1745959,0.19445555,0.21258396,0.05593501,0.042398132,0.15040807,0.06999021,-0.09744653,0.08167918,-0.14434429,-0.04363974,-0.10607476
117,-0.061039705,0.47660577,-0.52493066,0.44104397,-0.10220314,0.2329893,-0.24614547,-0.09499565,-0.5844848,-1.2762271,0.69916284,-0.782874,-0.3305828,-1.3789262,-0.012346743,-0.55386883,-1.8624324,-0.63775,0.75544494,0.23983254,0.38976613,0.00430406,-0.097132474,0.08854289,0.018693052,0.2210031,0.17750776,-0.30105233,0.09653224,-0.13335711
118,-0.20576295,0.20366944,-0.22815207,0.2339619,0.10027163,0.03578154,0.037989736,-0.36680415,-0.3335624,-0.7246771,0.37393445,-0.44368678,-0.29193017,-0.78393215,-0.050426055,-0.23945265,-1.0624032,-0.38064414,0.28282008,0.050489973,0.14116427,0.056633316,-0.14804386,0.2013922,-0.14311278,0.014790967,0.26851627,-0.112659775,0.0010453478,-0.016301151
119,-0.08649881,0.32257605,-0.5468344,0.39863974,-0.07044237,0.25152332,-0.075381264,-0.24347794,-0.3813229,-1.016148,0.7261995,-0.62797475,-0.33519518,-1.1012925,0.107246205,-0.4913113,-1.7034938,-0.5719898,0.6041592,-0.0031613759,0.22967304,-0.087472074,-0.04988744,0.11777856,0.07560387,0.14024232,0.106530875,-0.2422704,-0.015041847,-0.13973448
120,-0.018621929,0.2358856,-0.15631303,0.3090067,0.17431234,0.037945934,0.13426764,-0.3623206,-0.23493233,-0.45875537,0.24472032,-0.2892879,-0.2711492,-0.6411137,-0.031178398,-0.12314985,-0.21299475,-0.09114773,-0.0129212085,0.058323655,0.14122286,-0.0040856386,-0.13252206,0.092811614,0.050337367,0.10655443,0.020155761,-0.027780049,-0.29360405,-0.26190177
121,0.16358528,0.04723445,-0.08648008,0.26662257,0.23420794,-0.06347435,0.359405,-0.29901707,-0.020181557,-0.013616678,0.2580701,0.07165623,-0.27601856,-0.36072287,0.045130532,0.122858934,0.79542625,0.30771673,-0.310495,0.073075496,0.17765579,-0.15449877,-0.04001002,0.08315151,-0.021621874,-0.11135258,-0.13374256,0.12505013,-0.39911905,-0.30767933
122,0.06287769,0.10985632,-0.08517611,0.35662237,0.3052438,0.045299187,0.118111104,-0.3469817,-0.13289997,-0.42888248,0.11819534,-0.34361997,-0.24331056,-0.7356581,-0.026281392,-0.008271684,0.29023433,0.1328151,-0.27480838,0.20975755,0.03156395,-0.1397559,-0.0656746,0.18006808,0.007883206,0.01998707,-0.112589836,0.008258592,-0.3877819,-0.36658555
123,-0.08637217,0.18403898,-0.15104413,0.23498969,0.0016970118,0.09363564,0.039125904,-0.10900347,-0.17927921,-0.5600419,0.389646,-0.33175665,-0.17172262,-0.61574554,0.029661195,-0.24074139,-0.7281536,-0.3061032,0.30098632,0.13697338,0.14728694,-0.049787045,-0.052590583,0.11034218,0.024575818,0.13442211,0.09441893,-0.107966244,-0.006217624,-0.08644107
124,0.13155083,0.07244772,-0.07687741,0.28349862,0.3085106,-0.05279673,0.28176102,-0.20804125,0.012311273,-0.030891474,0.10901041,0.0028306167,-0.25532287,-0.44970036,-0.019393248,0.22304544,0.6292649,0.33766392,-0.28074643,0.17681484,0.11588961,-0.21948104,-0.10865406,0.04009257,0.031454682,-0.22025685,-0.045683682,0.04381897,-0.1380056,-0.27878374
125,-0.0057565914,0.18222098,-0.16899565,0.12089478,0.29509163,0.0146988835,0.19004653,-0.16158189,-0.04524751,-0.27016827,0.17512019,-0.12257502,-0.3136851,-0.40267596,0.0349407,-0.051158875,-0.023923567,0.08455873,0.03921108,0.12072943,0.05441401,-0.14601184,-0.06878519,0.09176714,-0.005981706,0.0060693435,0.031356964,-0.095391,-0.09505655,-0.14821377
126,-0.13963395,0.30898535,-0.27824107,0.29405624,0.038744804,0.11629824,-0.007085231,-0.34250927,-0.2529534,-0.7195256,0.5811782,-0.45954964,-0.20210382,-0.7015565,-0.02043054,-0.22632876,-0.7331787,-0.3503955,0.25594547,0.21687718,0.2253493,-0.0038094101,-0.17441262,0.09688654,0.02867698,-0.020645764,0.08344936,-0.14596084,-0.1540266,-0.24980766
127,-0.06680427,0.10452847,-0.2152938,0.20594425,0.24490061,0.0009925981,0.06244715,-0.4620993,-0.17605934,-0.5724775,0.30314702,-0.32016432,-0.31405613,-0.6440531,-0.032855507,-0.17393881,-0.3747573,-0.21385783,-0.041594595,0.27359632,0.06069316,-0.085664846,-0.13847901,0.10554013,0.018734157,0.08849773,0.0018292814,-0.05873716,-0.23975325,-0.14096996
128,-0.030553907,0.24971059,-0.26130813,0.35819128,0.04902693,0.12978223,0.04281711,-0.20132756,-0.34349006,-0.6556734,0.55153674,-0.5661657,-0.23528059,-0.7819189,0.04201475,-0.42481717,-1.0399947,-0.22356379,0.3853818,0.04319117,0.22677219,-0.054132618,-0.16092938,0.20413536,-0.035670243,0.03395241,0.11745535,-0.17867158,-0.048012562,-0.030605458
129,-0.0038290778,0.4285854,-0.19844106,0.62506485,-0.018489743,0.13458665,0.09388775,-0.28577793,-0.13969672,-0.5650043,0.4481666,-0.25624707,-0.16094023,-0.62190944,-0.029631397,0.076501004,-0.17682156,0.031181172,-0.11138024,0.24399024,0.04751926,-0.1475494,-0.11779559,0.10670301,0.179014,0.07952955,-0.14666003,-0.14047655,-0.17169438,-0.27994823
130,0.07843251,0.3163816,-0.07100504,0.24454822,0.13187449,0.06269377,0.22429906,-0.20428711,-0.11301669,-0.30278856,0.36785007,-0.18180786,-0.25932676,-0.55131084,-0.015777363,-0.04686613,-0.09552432,0.09222318,0.065066114,0.03288876,0.1661017,-0.11889205,-0.18646638,0.17706491,-0.021619976,0.05906723,-0.018659696,-0.06706912,-0.185584,-0.172629
131,-0.2378476,0.22847441,-0.22133115,0.12837513,-0.12739548,0.16625604,-0.36049196,-0.14390965,-0.2820181,-0.98170877,0.562445,-0.5139763,-0.25538594,-0.9871704,0.035417404,-0.41402972,-1.5212322,-0.64951587,0.4835408,0.20393202,0.252379,0.028120108,-0.04067798,0.11149108,-0.005110055,-0.080778405,0.18068944,-0.16802019,0.18268074,-0.008230303
132,-0.016591683,0.051445886,-0.21474978,0.3582803,0.12609878,0.08002099,0.27293593,-0.43810368,-0.15602122,-0.29791397,0.22634979,-0.20727536,-0.30791622,-0.54133624,0.12798025,6.96436e-05,-0.16118,-0.02171453,-0.13396023,0.23540306,0.084507,-0.12556027,-0.028987115,0.118986286,0.068264775,-0.09973648,0.062449444,-0.057063643,-0.092485495,-0.15511146
133,-0.24561544,0.5391383,-0.5982698,0.49592102,-0.07239003,0.37597087,-0.09458567,-0.16979104,-0.35038725,-1.1375076,0.95223904,-0.75093526,-0.2778977,-1.3451184,0.13089557,-0.5792691,-1.7778717,-0.5932194,0.47936553,0.15204822,0.323046,-0.18913195,-0.02785163,0.2660909,0.037417643,0.18066157,0.09378597,-0.33455658,-0.016365848,-0.099959165
134,-0.017307397,0.18395537,-0.30353534,0.15098302,0.25977868,0.10428564,0.15743373,-0.2746155,-0.033237845,-0.13832216,0.23633006,-0.13167559,-0.22596607,-0.30507705,0.08840236,0.15851098,0.3903978,0.24065015,-0.33053687,0.1225978,0.21173781,-0.18098833,-0.09734136,0.25533956,0.032580994,-0.11187196,-0.06873165,-0.07171923,-0.17036645,-0.254157
135,0.071093716,0.1203593,-0.12879017,0.313801,0.13640028,0.055342987,0.14250565,-0.35361138,-0.1526106,-0.2380241,0.22252868,-0.27971596,-0.12795196,-0.55969393,-0.016655242,0.08850611,0.20937884,0.24016497,-0.30497232,0.16612725,0.0005442726,-0.073116,-0.10327339,0.11042837,0.07790803,0.021405337,-0.014303628,-0.013958518,-0.2633936,-0.21718279
136,-0.13790868,0.49067277,-0.42082274,0.5244116,0.032181907,0.34725982,-0.0019706755,-0.15494563,-0.47394398,-1.071666,0.7240666,-0.6171915,-0.38985074,-1.257526,0.062009398,-0.4436435,-1.6771878,-0.47182712,0.41275474,0.23195367,0.34972134,-0.17860602,-0.13865583,0.21495353,0.016454764,0.2988504,0.16948704,-0.26724124,0.11947353,-0.13997325
137,-0.0513059,0.18759291,-0.25150567,0.3656762,0.1719702,0.057764716,0.090003215,-0.5177575,-0.25663033,-0.6820246,0.39416376,-0.42056835,-0.1778822,-0.7860822,0.071977705,-0.2711869,-0.8249782,-0.23434488,0.20732969,0.29611564,0.061736457,0.025780443,-0.07388836,0.17915668,-0.04630734,-0.043738462,0.10782635,-0.08843068,-0.05914191,-0.14984494
138,-0.012998984,0.25043717,-0.25381255,0.32115895,0.19857332,0.0819049,0.18378684,-0.3328034,-0.25724372,-0.58356804,0.35175207,-0.32557917,-0.21208546,-0.864109,0.09725191,-0.2113086,-0.63298994,-0.31874874,0.2873755,0.11913006,0.14625229,-0.106942944,-0.101206206,0.04870478,-0.017997548,0.08348368,0.0007251166,-0.103324264,-0.0093355365,-0.24900447
